DateTime (ISO 8601),SUBSTATION900.500VA.VM,SUBSTATION900.500VA.VA,SUBSTATION900.500VB.VM,SUBSTATION900.500VB.VA,SUBSTATION900.500VC.VM,SUBSTATION900.500VC.VA,SUBSTATION901.500VA.VM,SUBSTATION901.500VA.VA,SUBSTATION901.500VB.VM,SUBSTATION901.500VB.VA,SUBSTATION901.500VC.VM,SUBSTATION901.500VC.VA,SUBSTATION911.500VA.VM,SUBSTATION911.500VA.VA,SUBSTATION911.500VB.VM,SUBSTATION911.500VB.VA,SUBSTATION911.500VC.VM,SUBSTATION911.500VC.VA,SUBSTATION919.500VA.VM,SUBSTATION919.500VA.VA,SUBSTATION919.500VB.VM,SUBSTATION919.500VB.VA,SUBSTATION919.500VC.VM,SUBSTATION919.500VC.VA,SUBSTATION902.500VA.VM,SUBSTATION902.500VA.VA,SUBSTATION902.500VB.VM,SUBSTATION902.500VB.VA,SUBSTATION902.500VC.VM,SUBSTATION902.500VC.VA,SUBSTATION923.500VA.VM,SUBSTATION923.500VA.VA,SUBSTATION923.500VB.VM,SUBSTATION923.500VB.VA,SUBSTATION923.500VC.VM,SUBSTATION923.500VC.VA,SUBSTATION910.500VA.VM,SUBSTATION910.500VA.VA,SUBSTATION910.500VB.VM,SUBSTATION910.500VB.VA,SUBSTATION910.500VC.VM,SUBSTATION910.500VC.VA,SUBSTATION916.500VA.VM,SUBSTATION916.500VA.VA,SUBSTATION916.500VB.VM,SUBSTATION916.500VB.VA,SUBSTATION916.500VC.VM,SUBSTATION916.500VC.VA,BREAKER4730.500IA.IM,BREAKER4730.500IA.IA,BREAKER4730.500IB.IM,BREAKER4730.500IB.IA,BREAKER4730.500IC.IM,BREAKER4730.500IC.IA,BREAKER4598.500IA.IM,BREAKER4598.500IA.IA,BREAKER4598.500IB.IM,BREAKER4598.500IB.IA,BREAKER4598.500IC.IM,BREAKER4598.500IC.IA,BREAKER4594.500IA.IM,BREAKER4594.500IA.IA,BREAKER4594.500IB.IM,BREAKER4594.500IB.IA,BREAKER4594.500IC.IM,BREAKER4594.500IC.IA,BREAKER4724.500IA.IM,BREAKER4724.500IA.IA,BREAKER4724.500IB.IM,BREAKER4724.500IB.IA,BREAKER4724.500IC.IM,BREAKER4724.500IC.IA,BREAKER4588.500IA.IM,BREAKER4588.500IA.IA,BREAKER4588.500IB.IM,BREAKER4588.500IB.IA,BREAKER4588.500IC.IM,BREAKER4588.500IC.IA,BREAKER4586.500IA.IM,BREAKER4586.500IA.IA,BREAKER4586.500IB.IM,BREAKER4586.500IB.IA,BREAKER4586.500IC.IM,BREAKER4586.500IC.IA,BREAKER4731.500IA.IM,BREAKER4731.500IA.IA,BREAKER4731.500IB.IM,BREAKER4731.500IB.IA,BREAKER4731.500IC.IM,BREAKER4731.500IC.IA,BREAKER4728.500IA.IM,BREAKER4728.500IA.IA,BREAKER4728.500IB.IM,BREAKER4728.500IB.IA,BREAKER4728.500IC.IM,BREAKER4728.500IC.IA,BREAKER4732.500IA.IM,BREAKER4732.500IA.IA,BREAKER4732.500IB.IM,BREAKER4732.500IB.IA,BREAKER4732.500IC.IM,BREAKER4732.500IC.IA,TRANSFORMER1419.500IA.IM,TRANSFORMER1419.500IA.IA,TRANSFORMER1419.500IB.IM,TRANSFORMER1419.500IB.IA,TRANSFORMER1419.500IC.IM,TRANSFORMER1419.500IC.IA,SUBSTATION.L500SUBSTATION1IA.IM,SUBSTATION.L500SUBSTATION1IA.IA,SUBSTATION.L500SUBSTATION1IB.IM,SUBSTATION.L500SUBSTATION1IB.IA,SUBSTATION.L500SUBSTATION1IC.IM,SUBSTATION.L500SUBSTATION1IC.IA,SUBSTATION.L500SUBSTATION2IA.IM,SUBSTATION.L500SUBSTATION2IA.IA,SUBSTATION.L500SUBSTATION2IB.IM,SUBSTATION.L500SUBSTATION2IB.IA,SUBSTATION.L500SUBSTATION2IC.IM,SUBSTATION.L500SUBSTATION2IC.IA,SUBSTATION.L500SUBSTATION3IA.IM,SUBSTATION.L500SUBSTATION3IA.IA,SUBSTATION.L500SUBSTATION3IB.IM,SUBSTATION.L500SUBSTATION3IB.IA,SUBSTATION.L500SUBSTATION3IC.IM,SUBSTATION.L500SUBSTATION3IC.IA,SUBSTATION.L500SUBSTATION4IA.IM,SUBSTATION.L500SUBSTATION4IA.IA,SUBSTATION.L500SUBSTATION4IB.IM,SUBSTATION.L500SUBSTATION4IB.IA,SUBSTATION.L500SUBSTATION4IC.IM,SUBSTATION.L500SUBSTATION4IC.IA,SUBSTATION.L500SUBSTATION5IA.IM,SUBSTATION.L500SUBSTATION5IA.IA,SUBSTATION.L500SUBSTATION5IB.IM,SUBSTATION.L500SUBSTATION5IB.IA,SUBSTATION.L500SUBSTATION5IC.IM,SUBSTATION.L500SUBSTATION5IC.IA
2017-01-03T08:00:00.400,312048.75,86.43601663,313438.5625,-33.7235092,312371.3438,-153.7629944,312382.4688,86.37133473,313461.9063,-33.69879416,312078.625,-153.7386107,311835.1006,86.65319623,313449.7077,-33.98666573,312564.4706,-153.479577,312645.5346,86.50282932,313196.9263,-33.56995566,312016.4047,-153.5598983,312682.8512,86.28203257,313593.3809,-33.37043727,312074.2165,-154.1314056,312377.9233,86.30266484,313633.8935,-33.55894521,312348.5257,-153.9844055,312114.5418,86.59440976,313370.7452,-33.47040696,312613.7082,-153.9062004,312344.1552,86.65218235,313705.773,-33.42029099,312606.8942,-153.5157527,1310.634118,108.1768751,1310.634118,228.1768751,1310.634118,348.1768751,1889.145141,102.4863859,1889.145141,222.4863859,1889.145141,342.4863859,1023.099631,110.7397615,1023.099631,230.7397615,1023.099631,350.7397615,401.659607,-91.03737847,401.659607,28.96262153,401.659607,148.9626215,200.8298035,-91.03737847,200.8298035,28.96262153,200.8298035,148.9626215,650.3878543,-83.42542345,650.3878543,36.57457655,650.3878543,156.5745765,940.6830444,-63.74506269,940.6830444,56.25493731,940.6830444,176.2549373,470.3415222,-63.74506269,470.3415222,56.25493731,470.3415222,176.2549373,423.5313128,-47.18665861,423.5313128,72.81334139,423.5313128,192.8133414,470.3415222,-63.74506269,470.3415222,56.25493731,470.3415222,176.2549373,136.7966156,-125.6729126,136.7966156,-5.6729126,136.7966156,114.3270874,888.8592529,92.97574517,888.8592529,212.9757452,888.8592529,332.9757452,452.1111145,99.94785201,452.1111145,219.947852,452.1111145,339.947852,598.1054688,-89.29810494,598.1054688,30.70189506,598.1054688,150.7018951,200.8298035,-91.03737847,200.8298035,28.96262153,200.8298035,148.9626215
2017-01-03T08:00:00.440,312040.0313,86.2078405,313425.7188,-33.95198927,312364,-153.9919424,312370.7188,86.14272147,313453.0625,-33.92688832,312072.0938,-153.9671761,312333.6812,86.32508577,313267.0148,-33.99462974,312280.0705,-154.1704232,312574.7379,85.77888859,313352.061,-33.54711078,311986.5033,-154.1822616,312410.9267,86.20024099,313384.4776,-34.20490771,312215.88,-153.9361852,312074.5395,85.86300188,313194.5348,-34.05636043,312355.0246,-154.2638473,312221.7234,85.85280531,313654.2941,-34.33059704,312375.7813,-153.7824996,311804.4475,86.36920989,313460.7764,-33.75129799,312418.821,-154.0283803,1310.692534,107.942691,1310.692534,227.942691,1310.692534,347.942691,1889.250448,102.2481468,1889.250448,222.2481468,1889.250448,342.2481468,1023.106381,110.4971259,1023.106381,230.4971259,1023.106381,350.4971259,401.6474304,-91.26037731,401.6474304,28.73962269,401.6474304,148.7396227,200.8237152,-91.26037731,200.8237152,28.73962269,200.8237152,148.7396227,650.502263,-83.65433286,650.502263,36.34566714,650.502263,156.3456671,940.7157592,-63.98433105,940.7157592,56.01566895,940.7157592,176.015669,470.3578796,-63.98433105,470.3578796,56.01566895,470.3578796,176.015669,423.353185,-47.4374969,423.353185,72.5625031,423.353185,192.5625031,470.3578796,-63.98433105,470.3578796,56.01566895,470.3578796,176.015669,136.7562561,-125.8258542,136.7562561,-5.8258542,136.7562561,114.1741458,888.9327393,92.74331383,888.9327393,212.7433138,888.9327393,332.7433138,452.227356,99.71536603,452.227356,219.715366,452.227356,339.715366,598.0401611,-89.53160862,598.0401611,30.46839138,598.0401611,150.4683914,200.8237152,-91.26037731,200.8237152,28.73962269,200.8237152,148.7396227
2017-01-03T08:00:00.480,312034.5,85.97904282,313413.5313,-34.18063327,312356.9063,-154.2212865,312361.875,85.91426531,313444.875,-34.15558355,312064.2813,-154.196165,312319.7722,85.97354374,313287.1764,-34.28575183,312480.9512,-153.9088699,312665.2112,85.91342605,313455.6163,-34.21839437,312011.1426,-154.0110708,312635.5149,85.86360987,313378.6837,-34.24321697,312295.2318,-153.8929999,312143.5058,86.13870882,313338.2822,-34.33733692,312083.3727,-154.4041747,312328.3376,86.2197785,313117.2932,-34.25819867,312334.0248,-154.5263183,311725.9422,85.850869,313283.8549,-33.93762895,312248.2396,-154.0547687,1311.010223,107.7107476,1311.010223,227.7107476,1311.010223,347.7107476,1889.417394,102.0067355,1889.417394,222.0067355,1889.417394,342.0067355,1023.13102,110.24647,1023.13102,230.24647,1023.13102,350.24647,401.7649536,-91.49685895,401.7649536,28.50314105,401.7649536,148.5031411,200.8824768,-91.49685895,200.8824768,28.50314105,200.8824768,148.5031411,650.5762012,-83.90423584,650.5762012,36.09576416,650.5762012,156.0957642,940.9404296,-64.21398933,940.9404296,55.78601067,940.9404296,175.7860107,470.4702148,-64.21398933,470.4702148,55.78601067,470.4702148,175.7860107,423.3113168,-47.68442619,423.3113168,72.31557381,423.3113168,192.3155738,470.4702148,-64.21398933,470.4702148,55.78601067,470.4702148,175.7860107,136.6928101,-125.9860358,136.6928101,-5.9860358,136.6928101,114.0139642,889.0236206,92.5133277,889.0236206,212.5133277,889.0236206,332.5133277,452.2345276,99.46047703,452.2345276,219.460477,452.2345276,339.460477,597.9896851,-89.77060377,597.9896851,30.22939623,597.9896851,150.2293962,200.8824768,-91.49685895,200.8824768,28.50314105,200.8824768,148.5031411
2017-01-03T08:00:00.520,312029.5625,85.75013586,313408.2813,-34.4092841,312350.5625,-154.4500842,312358.1563,85.6861848,313441.9063,-34.38426853,312056.6875,-154.4247032,312020.4369,86.01428864,313502.1771,-34.54989551,312433.8203,-154.4349132,312580.3946,85.40691383,313753.2817,-34.02575922,312082.8748,-154.5762244,312235.8928,85.75821215,313472.735,-34.39424579,311972.9557,-154.6813812,312620.5027,86.01791574,313467.1386,-34.18434944,311747.4594,-154.5563112,312200.154,85.9948106,313203.2213,-34.38458484,312192.1927,-154.2908561,311726.4319,85.40349218,313104.1195,-34.60707598,312466.4508,-154.1664435,1311.231368,107.4733955,1311.231368,227.4733955,1311.231368,347.4733955,1889.451309,101.7659642,1889.451309,221.7659642,1889.451309,341.7659642,1022.99395,109.9936554,1022.99395,229.9936554,1022.99395,349.9936554,401.8305054,-91.74581252,401.8305054,28.25418748,401.8305054,148.2541875,200.9152527,-91.74581252,200.9152527,28.25418748,200.9152527,148.2541875,650.5238241,-84.15975022,650.5238241,35.84024978,650.5238241,155.8402498,941.1384278,-64.44700123,941.1384278,55.55299877,941.1384278,175.5529988,470.5692139,-64.44700123,470.5692139,55.55299877,470.5692139,175.5529988,423.2446601,-47.93111101,423.2446601,72.06888899,423.2446601,192.068889,470.5692139,-64.44700123,470.5692139,55.55299877,470.5692139,175.5529988,136.6543579,-126.1465179,136.6543579,-6.1465179,136.6543579,113.8534821,889.1221924,92.28880573,889.1221924,212.2888057,889.1221924,332.2888057,452.1456909,99.20327943,452.1456909,219.2032794,452.1456909,339.2032794,597.9705811,-90.01151137,597.9705811,29.98848863,597.9705811,149.9884886,200.9152527,-91.74581252,200.9152527,28.25418748,200.9152527,148.2541875
2017-01-03T08:00:00.560,312022.9688,85.52109913,313406.8438,-34.63797249,312344.8438,-154.6781852,312354.7813,85.45744176,313441.2188,-34.61314134,312050.5,-154.6528315,312210.3438,85.59333956,313651.0732,-34.3477026,312634.7412,-154.4768694,312168.2802,85.34616945,313229.8186,-34.63079643,312196.7573,-154.9745328,312570.5646,85.28996452,313436.2055,-34.93208443,312097.3898,-154.4101886,312327.503,85.69893152,313485.8988,-34.24942892,311955.3378,-154.7250626,312085.3574,85.4465212,313613.3426,-34.94933389,312505.8252,-154.3589787,312318.2111,85.6120867,313355.8584,-34.86154651,312079.9475,-154.2929478,1311.098726,107.2354594,1311.098726,227.2354594,1311.098726,347.2354594,1889.337455,101.5280994,1889.337455,221.5280994,1889.337455,341.5280994,1022.688594,109.7488809,1022.688594,229.7488809,1022.688594,349.7488809,401.7012024,-91.99976578,401.7012024,28.00023422,401.7012024,148.0002342,200.8506012,-91.99976578,200.8506012,28.00023422,200.8506012,148.0002342,650.3788108,-84.40414438,650.3788108,35.59585562,650.3788108,155.5958556,941.173523,-64.68133819,941.173523,55.31866181,941.173523,175.3186618,470.5867615,-64.68133819,470.5867615,55.31866181,470.5867615,175.3186618,423.0761159,-48.17242229,423.0761159,71.82757771,423.0761159,191.8275777,470.5867615,-64.68133819,470.5867615,55.31866181,470.5867615,175.3186618,136.6468201,-126.3007845,136.6468201,-6.3007845,136.6468201,113.6992155,889.2633057,92.06328654,889.2633057,212.0632865,889.2633057,332.0632865,452.0707703,98.96257673,452.0707703,218.9625767,452.0707703,338.9625767,598.0009155,-90.24976203,598.0009155,29.75023797,598.0009155,149.750238,200.8506012,-91.99976578,200.8506012,28.00023422,200.8506012,148.0002342
2017-01-03T08:00:00.600,312019.2813,85.29184383,313404.125,-34.86707752,312340.4063,-154.906532,312350.75,85.22751027,313437.6875,-34.84273815,312045.7813,-154.8814926,311795.8184,85.114389,313629.4554,-34.83542132,312153.7034,-154.8671236,312242.214,85.38237393,313232.5567,-35.11505669,312344.7227,-154.9029622,312355.9725,85.06337081,313486.1431,-34.83906253,311889.8729,-154.5827444,312339.0985,85.28463352,313673.5414,-34.44961123,311842.5201,-155.0915413,311987.5001,85.53805371,313100.1315,-34.91681329,312399.6006,-154.654696,311932.0627,85.24882944,313715.7896,-35.1697142,312207.6093,-154.5594845,1310.770032,107.0017332,1310.770032,227.0017332,1310.770032,347.0017332,1889.1755,101.2903078,1889.1755,221.2903078,1889.1755,341.2903078,1022.388508,109.5117433,1022.388508,229.5117433,1022.388508,349.5117433,401.4740296,-92.24567308,401.4740296,27.75432692,401.4740296,147.7543269,200.7370148,-92.24567308,200.7370148,27.75432692,200.7370148,147.7543269,650.230375,-84.63145313,650.230375,35.36854687,650.230375,155.3685469,941.0891114,-64.91398127,941.0891114,55.08601873,941.0891114,175.0860187,470.5445557,-64.91398127,470.5445557,55.08601873,470.5445557,175.0860187,422.8518534,-48.41835607,422.8518534,71.58164393,422.8518534,191.5816439,470.5445557,-64.91398127,470.5445557,55.08601873,470.5445557,175.0860187,136.5770569,-126.4484669,136.5770569,-6.4484669,136.5770569,113.5515331,889.3930054,91.82893592,889.3930054,211.8289359,889.3930054,331.8289359,452.0465088,98.74174306,452.0465088,218.7417431,452.0465088,338.7417431,598.0496216,-90.4856836,598.0496216,29.5143164,598.0496216,149.5143164,200.7370148,-92.24567308,200.7370148,27.75432692,200.7370148,147.7543269
2017-01-03T08:00:00.640,312020.9063,85.06228117,313401.4375,-35.09644211,312336.25,-155.1358898,312349.4688,84.99727143,313432.8125,-35.07262865,312041.5625,-155.1110825,311972.0853,85.3013981,313220.4245,-35.43726088,312397.5129,-155.4464569,312563.4999,85.08856141,313219.8365,-34.72813624,312191.713,-155.4034604,312650.4623,84.94981901,313420.3288,-35.06395224,312278.5546,-154.7134657,312114.1838,84.84104074,313143.072,-35.09977022,312043.198,-155.4292955,311804.6733,85.3966826,313380.6518,-35.23948228,312027.2906,-154.9179308,311986.1883,85.44366152,313509.727,-35.18895078,312394.122,-155.4256335,1310.655359,106.7671862,1310.655359,226.7671862,1310.655359,346.7671862,1889.035761,101.0514588,1889.035761,221.0514588,1889.035761,341.0514588,1022.242805,109.2731074,1022.242805,229.2731074,1022.242805,349.2731074,401.3894042,-92.47696378,401.3894042,27.52303622,401.3894042,147.5230362,200.6947021,-92.47696378,200.6947021,27.52303622,200.6947021,147.5230362,650.138652,-84.85199569,650.138652,35.14800431,650.138652,155.1480043,941.0402832,-65.15114593,941.0402832,54.84885407,941.0402832,174.8488541,470.5201416,-65.15114593,470.5201416,54.84885407,470.5201416,174.8488541,422.6695968,-48.67937359,422.6695968,71.32062641,422.6695968,191.3206264,470.5201416,-65.15114593,470.5201416,54.84885407,470.5201416,174.8488541,136.4312286,-126.6044274,136.4312286,-6.6044274,136.4312286,113.3955726,889.3951416,91.59122485,889.3951416,211.5912249,889.3951416,331.5912249,452.0036621,98.52554708,452.0036621,218.5255471,452.0036621,338.5255471,598.0493774,-90.72192618,598.0493774,29.27807382,598.0493774,149.2780738,200.6947021,-92.47696378,200.6947021,27.52303622,200.6947021,147.5230362
2017-01-03T08:00:00.680,312022.5625,84.83277998,313401.3125,-35.3257862,312331.0938,-155.3661764,312350.0625,84.76789319,313430.2813,-35.30228352,312036.5625,-155.3413829,312281.9815,84.56649848,313338.3471,-35.3283811,312071.3247,-155.0423115,312080.0946,84.72172678,313291.312,-35.3501131,312334.0966,-155.3528872,312245.0728,84.5142496,313197.8589,-35.27826383,311751.7543,-154.9433418,312190.9846,84.68203094,313125.6844,-35.47167549,312135.4496,-154.9586452,311842.3719,84.796544,313608.2456,-34.9780405,312426.6893,-155.4600569,311979.7936,85.06326127,313432.4163,-35.61042894,312127.164,-155.6565284,1310.86251,106.5258348,1310.86251,226.5258348,1310.86251,346.5258348,1889.008951,100.8139794,1889.008951,220.8139794,1889.008951,340.8139794,1022.2245,109.0304625,1022.2245,229.0304625,1022.2245,349.0304625,401.5038146,-92.70951123,401.5038146,27.29048877,401.5038146,147.2904888,200.7519073,-92.70951123,200.7519073,27.29048877,200.7519073,147.2904888,650.1068775,-85.08023594,650.1068775,34.91976406,650.1068775,154.9197641,941.1154174,-65.39440994,941.1154174,54.60559006,941.1154174,174.6055901,470.5577087,-65.39440994,470.5577087,54.60559006,470.5577087,174.6055901,422.5818532,-48.94152003,422.5818532,71.05847997,422.5818532,191.05848,470.5577087,-65.39440994,470.5577087,54.60559006,470.5577087,174.6055901,136.3314362,-126.7855094,136.3314362,-6.7855094,136.3314362,113.2144906,889.3581543,91.35947653,889.3581543,211.3594765,889.3581543,331.3594765,451.9186707,98.30080653,451.9186707,218.3008065,451.9186707,338.3008065,598.0067139,-90.9598968,598.0067139,29.0401032,598.0067139,149.0401032,200.7519073,-92.70951123,200.7519073,27.29048877,200.7519073,147.2904888
2017-01-03T08:00:00.720,312021.1875,84.60300559,313402.7813,-35.55527031,312327.25,-155.5967227,312349.9375,84.53884962,313429.7813,-35.53185301,312032.1875,-155.5721203,312203.5249,84.50746729,313644.8203,-35.70201139,312354.9648,-155.9399462,312535.3201,84.41496292,313573.7587,-35.68548778,311808.6662,-155.3706186,312298.8791,84.8017376,313626.7148,-35.80822197,312093.6065,-155.3725661,312622.721,84.69760756,313240.1002,-35.69611297,311724.275,-155.2680863,312146.2053,84.72707416,313652.5471,-35.26556993,312611.3767,-155.299407,311837.2456,84.2652993,313572.4811,-35.48713426,312146.9045,-155.8698497,1310.98674,106.2884824,1310.98674,226.2884824,1310.98674,346.2884824,1888.960072,100.5821362,1888.960072,220.5821362,1888.960072,340.5821362,1022.136901,108.793032,1022.136901,228.793032,1022.136901,348.793032,401.6117248,-92.95440766,401.6117248,27.04559234,401.6117248,147.0455923,200.8058624,-92.95440766,200.8058624,27.04559234,200.8058624,147.0455923,650.1076021,-85.31730683,650.1076021,34.68269317,650.1076021,154.6826932,941.166809,-65.62695056,941.166809,54.37304944,941.166809,174.3730494,470.5834045,-65.62695056,470.5834045,54.37304944,470.5834045,174.3730494,422.4976583,-49.17488398,422.4976583,70.82511602,422.4976583,190.825116,470.5834045,-65.62695056,470.5834045,54.37304944,470.5834045,174.3730494,136.3555756,-126.9734489,136.3555756,-6.9734489,136.3555756,113.0265511,889.3631592,91.13494772,889.3631592,211.1349477,889.3631592,331.1349477,451.8716736,98.06845033,451.8716736,218.0684503,451.8716736,338.0684503,597.9874878,-91.19992331,597.9874878,28.80007669,597.9874878,148.8000767,200.8058624,-92.95440766,200.8058624,27.04559234,200.8058624,147.0455923
2017-01-03T08:00:00.760,312018.1563,84.37278723,313401.9688,-35.78525985,312327.0313,-155.8265858,312347.1563,84.30923915,313427.625,-35.76165814,312029.9375,-155.8024889,312304.8796,83.97635031,313250.0423,-36.01977646,312543.0284,-155.645481,312478.9685,84.66552894,313530.5152,-35.56868217,311852.494,-156.0234035,312570.7144,84.31934966,313134.9653,-35.97434859,311870.0471,-155.4155718,312518.8213,84.30414495,313342.0804,-35.82149958,312111.7873,-155.4599335,312302.814,84.19897729,313406.37,-35.48130745,312326.2433,-156.0657633,311999.7945,84.17281009,313289.4558,-35.56102959,312571.3241,-156.1710704,1310.755507,106.0597417,1310.755507,226.0597417,1310.755507,346.0597417,1888.78468,100.3558499,1888.78468,220.3558499,1888.78468,340.3558499,1021.98132,108.5649824,1021.98132,228.5649824,1021.98132,348.5649824,401.6040954,-93.20536247,401.6040954,26.79463753,401.6040954,146.7946375,200.8020477,-93.20536247,200.8020477,26.79463753,200.8020477,146.7946375,650.1373193,-85.54791966,650.1373193,34.45208034,650.1373193,154.4520803,941.0161744,-65.84550296,941.0161744,54.15449704,941.0161744,174.154497,470.5080872,-65.84550296,470.5080872,54.15449704,470.5080872,174.154497,422.3466078,-49.38945208,422.3466078,70.61054792,422.3466078,190.6105479,470.5080872,-65.84550296,470.5080872,54.15449704,470.5080872,174.154497,136.3801117,-127.1603502,136.3801117,-7.1603502,136.3801117,112.8396498,889.3288574,90.91177812,889.3288574,210.9117781,889.3288574,330.9117781,451.9187317,97.84639405,451.9187317,217.8463941,451.9187317,337.8463941,597.9900513,-91.43749095,597.9900513,28.56250905,597.9900513,148.5625091,200.8020477,-93.20536247,200.8020477,26.79463753,200.8020477,146.7946375
2017-01-03T08:00:00.800,312015,84.14251423,313397.75,-36.0155431,312326.9375,-156.0559573,312342.4063,84.078932,313422.5,-35.99189357,312030.0313,-156.0323385,312112.1822,84.10481881,313689.0342,-35.87063076,312040.3333,-155.8287092,312253.0835,83.98530709,313210.4938,-35.8227467,312197.7483,-156.3358866,312332.4285,83.77736079,313258.6609,-35.89660933,312253.2983,-155.6584391,312340.3991,84.3090171,313202.595,-35.85082907,311895.7582,-156.2933218,312099.5324,83.76497901,313609.1172,-36.12405374,312392.2086,-156.1909293,312134.3114,84.47644304,313515.8745,-36.2489905,312562.7871,-155.8694241,1310.411,105.8331745,1310.411,225.8331745,1310.411,345.8331745,1888.637179,100.1324543,1888.637179,220.1324543,1888.637179,340.1324543,1021.902718,108.3443029,1021.902718,228.3443029,1021.902718,348.3443029,401.593811,-93.44652279,401.593811,26.55347721,401.593811,146.5534772,200.7969055,-93.44652279,200.7969055,26.55347721,200.7969055,146.5534772,650.2066806,-85.76622746,650.2066806,34.23377254,650.2066806,154.2337725,940.7312622,-66.06387094,940.7312622,53.93612906,940.7312622,173.9361291,470.3656311,-66.06387094,470.3656311,53.93612906,470.3656311,173.9361291,422.2018746,-49.60352306,422.2018746,70.39647694,422.2018746,190.3964769,470.3656311,-66.06387094,470.3656311,53.93612906,470.3656311,173.9361291,136.3733368,-127.3746132,136.3733368,-7.3746132,136.3733368,112.6253868,889.2729492,90.68538467,889.2729492,210.6853847,889.2729492,330.6853847,452.0083923,97.63740392,452.0083923,217.6374039,452.0083923,337.6374039,597.9716187,-91.67014085,597.9716187,28.32985915,597.9716187,148.3298592,200.7969055,-93.44652279,200.7969055,26.55347721,200.7969055,146.5534772
2017-01-03T08:00:00.840,312013.8438,83.91226856,313393.4688,-36.24604149,312325.3438,-156.2860253,312341.0625,83.84804429,313418.125,-36.22248075,312031.125,-156.2622426,311724.1279,84.30426806,313467.823,-36.12602251,312218.8647,-156.0950685,312284.7536,83.48108079,313123.9707,-36.2564538,312304.8233,-156.2811716,312647.9882,83.64074783,313261.652,-36.37528538,312203.8205,-156.081383,312245.1737,83.95332257,313207.9566,-36.40981003,311746.9768,-156.1306687,312257.997,84.27807214,313435.6866,-36.13660328,312458.5699,-156.6080592,311980.342,83.69453008,313309.1278,-36.12351418,312129.1317,-156.4212287,1310.296322,105.5999597,1310.296322,225.5999597,1310.296322,345.5999597,1888.61767,99.90305839,1888.61767,219.9030584,1888.61767,339.9030584,1021.874499,108.1159983,1021.874499,228.1159983,1021.874499,348.1159983,401.646637,-93.67870824,401.646637,26.32129176,401.646637,146.3212918,200.8233185,-93.67870824,200.8233185,26.32129176,200.8233185,146.3212918,650.2714723,-85.98972196,650.2714723,34.01027804,650.2714723,154.010278,940.5675048,-66.29501137,940.5675048,53.70498863,940.5675048,173.7049886,470.2837524,-66.29501137,470.2837524,53.70498863,470.2837524,173.7049886,422.091199,-49.83118268,422.091199,70.16881732,422.091199,190.1688173,470.2837524,-66.29501137,470.2837524,53.70498863,470.2837524,173.7049886,136.3825378,-127.5927695,136.3825378,-7.5927695,136.3825378,112.4072305,889.286499,90.45513899,889.286499,210.455139,889.286499,330.455139,452.053009,97.41785432,452.053009,217.4178543,452.053009,337.4178543,597.9309082,-91.90070072,597.9309082,28.09929928,597.9309082,148.0992993,200.8233185,-93.67870824,200.8233185,26.32129176,200.8233185,146.3212918
2017-01-03T08:00:00.880,312014.0938,83.68204337,313390.3125,-36.47655696,312323.9375,-156.5167901,312343.3125,83.61697899,313416.875,-36.45290743,312030.2813,-156.4922288,312231.9505,83.38429115,313181.4883,-36.87142375,312454.5717,-156.3473168,312072.5182,83.25942111,313683.6096,-36.51864612,312236.797,-156.2352241,312412.7539,83.94082505,313664.6842,-36.68211339,311957.3469,-156.8556913,312544.2639,83.7200642,313143.4797,-36.77497171,311877.048,-156.768827,311837.0556,83.88623695,313561.2643,-36.69024562,312051.235,-156.5185528,311962.5931,83.77243039,313124.0277,-36.49481834,312200.2309,-156.5247236,1310.332478,105.3669241,1310.332478,225.3669241,1310.332478,345.3669241,1888.564996,99.66409012,1888.564996,219.6640901,1888.564996,339.6640901,1021.735957,107.8723621,1021.735957,227.8723621,1021.735957,347.8723621,401.7009888,-93.90978037,401.7009888,26.09021963,401.7009888,146.0902196,200.8504944,-93.90978037,200.8504944,26.09021963,200.8504944,146.0902196,650.2877665,-86.2343357,650.2877665,33.7656643,650.2877665,153.7656643,940.548706,-66.52757931,940.548706,53.47242069,940.548706,173.4724207,470.274353,-66.52757931,470.274353,53.47242069,470.274353,173.4724207,421.9561893,-50.0652338,421.9561893,69.9347662,421.9561893,189.9347662,470.274353,-66.52757931,470.274353,53.47242069,470.274353,173.4724207,136.3960266,-127.7724034,136.3960266,-7.7724034,136.3960266,112.2275966,889.3413086,90.22343165,889.3413086,210.2234317,889.3413086,330.2234317,452.0334778,97.16787623,452.0334778,217.1678762,452.0334778,337.1678762,597.9059448,-92.13500353,597.9059448,27.86499647,597.9059448,147.8649965,200.8504944,-93.90978037,200.8504944,26.09021963,200.8504944,146.0902196
