DateTime (ISO 8601),SUBSTATION900.500VP.VM,SUBSTATION900.500VP.VA,SUBSTATION901.500VP.VM,SUBSTATION901.500VP.VA,SUBSTATION911.500VP.VM,SUBSTATION911.500VP.VA,SUBSTATION919.500VP.VM,SUBSTATION919.500VP.VA,SUBSTATION902.500VP.VM,SUBSTATION902.500VP.VA,SUBSTATION923.500VP.VM,SUBSTATION923.500VP.VA,SUBSTATION910.500VP.VM,SUBSTATION910.500VP.VA,SUBSTATION916.500VP.VM,SUBSTATION916.500VP.VA,BREAKER4730.500IP.IM,BREAKER4730.500IP.IA,BREAKER4598.500IP.IM,BREAKER4598.500IP.IA,BREAKER4594.500IP.IM,BREAKER4594.500IP.IA,BREAKER4724.500IP.IM,BREAKER4724.500IP.IA,BREAKER4588.500IP.IM,BREAKER4588.500IP.IA,BREAKER4586.500IP.IM,BREAKER4586.500IP.IA,BREAKER4731.500IP.IM,BREAKER4731.500IP.IA,BREAKER4728.500IP.IM,BREAKER4728.500IP.IA,BREAKER4732.500IP.IM,BREAKER4732.500IP.IA,TRANSFORMER1419.500IP.IM,TRANSFORMER1419.500IP.IA,SUBSTATION.L500SUBSTATION1IP.IM,SUBSTATION.L500SUBSTATION1IP.IA,SUBSTATION.L500SUBSTATION2IP.IM,SUBSTATION.L500SUBSTATION2IP.IA,SUBSTATION.L500SUBSTATION3IP.IM,SUBSTATION.L500SUBSTATION3IP.IA,SUBSTATION.L500SUBSTATION4IP.IM,SUBSTATION.L500SUBSTATION4IP.IA,SUBSTATION.L500SUBSTATION5IP.IM,SUBSTATION.L500SUBSTATION5IP.IA
2017-01-01T09:02:03.920,312782.2813,-136.3756414,312807.7188,-136.3809553,312872.366,-136.5664533,312897.9635,-136.3971082,313013.5819,-136.5414423,313119.5586,-136.1802804,312838.9271,-136.5166381,312914.9649,-136.1048016,0,0,595.2284918,-132.3289474,296.0941803,55.52677994,0,0,196.5341034,-133.8132226,256.7219664,65.68924588,0,0,469.7865295,-106.9732703,550.6546921,-119.7548253,469.7865295,73.0267297,139.1402893,11.91696231,446.8239136,-122.7547006,889.4650879,-129.7211384,196.5341034,46.18677736,595.2284918,47.67105263
2017-01-01T09:02:03.960,312778,-136.4906891,312802.5313,-136.4958118,312571.6045,-136.3337477,312813.4197,-136.8116374,312617.8033,-136.8022742,312503.1978,-136.1841369,312494.0117,-136.4337903,312528.6636,-136.3496821,0,0,595.5571819,-132.4404812,296.0356789,55.39976447,0,0,196.5035095,-133.9231511,256.7564288,65.56837409,0,0,469.6841125,-107.0884205,550.6280835,-119.878148,469.6841125,72.91157954,139.2307434,11.80904361,446.8351746,-122.8694478,889.7424927,-129.8391094,196.5035095,46.07684888,595.5571819,47.55951878
2017-01-01T09:02:04.000,312776.1875,-136.606133,312799.7188,-136.6110507,313058.3635,-136.5616953,312925.5141,-136.2301599,312791.936,-136.8916837,312899.0373,-136.8238318,312816.4094,-136.5066669,312969.5943,-136.5896098,0,0,595.9182173,-132.5714119,295.8448997,55.31315268,0,0,196.502594,-134.029907,256.7176588,65.43904347,0,0,469.6972351,-107.1993905,550.4174823,-119.983343,469.6972351,72.80060946,139.0429688,11.64373425,446.8107605,-122.9897411,889.8922119,-129.9575449,196.502594,45.97009302,595.9182173,47.42858814
2017-01-01T09:02:04.040,312779.25,-136.7204294,312802.8125,-136.7254837,312806.2506,-137.0860288,312518.9388,-136.5113524,312824.9245,-136.5177243,312823.3505,-136.4830636,312862.5816,-136.8505393,312865.243,-136.3586274,0,0,595.8866217,-132.7047476,295.7637217,55.23285567,0,0,196.5371246,-134.1399652,256.5699268,65.31485188,0,0,469.7857361,-107.3112007,550.2080437,-120.0847784,469.7857361,72.68879926,138.7867737,11.46260959,446.7077942,-123.111455,889.7545776,-130.0737127,196.5371246,45.86003477,595.8866217,47.29525243
2017-01-01T09:02:04.080,312785.5,-136.8332641,312809.4375,-136.8385643,312630.382,-137.0999881,313052.9544,-136.5287449,312619.431,-136.9128981,313094.7437,-136.4694455,312784.3143,-136.4355701,313033.895,-136.6378572,0,0,595.6026934,-132.8082064,295.7538948,55.11233482,0,0,196.5719299,-134.2598453,256.4315585,65.21985727,0,0,469.7962341,-107.4255449,550.0497287,-120.1947248,469.7962341,72.57445506,138.6451569,11.30706996,446.5887451,-123.2206561,889.4692993,-130.1820395,196.5719299,45.7401547,595.6026934,47.1917936
2017-01-01T09:02:04.120,312791.6563,-136.9454704,312814.5938,-136.9507024,312840.6854,-136.8761284,312922.3085,-136.8131055,313073.0463,-136.8484713,312936.4863,-137.2202468,312516.8614,-136.7740252,312867.6727,-136.7675473,0,0,595.4687033,-132.907053,295.7033256,54.99372833,0,0,196.5726624,-134.3848992,256.3373952,65.12546461,0,0,469.6667786,-107.5319388,549.8953504,-120.3025892,469.6667786,72.46806121,138.6156616,11.19594107,446.4761658,-123.3300894,889.2944946,-130.2873337,196.5726624,45.61510077,595.4687033,47.09294702
2017-01-01T09:02:04.160,312796.2188,-137.0576358,312815.875,-137.0626628,313055.4762,-137.0501245,312606.7558,-136.8051986,312680.3255,-137.4017869,312795.6028,-136.9435976,312805.6806,-136.972834,312742.9339,-137.3571171,0,0,595.6340365,-133.0316497,295.5530179,54.90987092,0,0,196.5570221,-134.4962108,256.2665473,64.99315651,0,0,469.4781799,-107.6308809,549.695467,-120.4083476,469.4781799,72.36911909,138.6228485,11.08556778,446.404541,-123.4542759,889.2905884,-130.399827,196.5570221,45.50378918,595.6340365,46.96835025
2017-01-01T09:02:04.200,312797.9063,-137.1698422,312815.1563,-137.1749238,313044.7585,-136.7703486,312816.7565,-137.3997067,313096.6105,-137.008384,312688.2332,-137.0818621,312519.0999,-137.2862696,312889.9826,-137.0994144,0,0,595.9857187,-133.1666872,295.3165985,54.82977412,0,0,196.5523987,-134.5887633,256.2283726,64.83607052,0,0,469.3422241,-107.7293859,549.4541086,-120.5225523,469.3422241,72.2706141,138.6411133,10.92039673,446.4045715,-123.5840768,889.380188,-130.5191504,196.5523987,45.4112367,595.9857187,46.83331277
2017-01-01T09:02:04.240,312798.8125,-137.2821031,312816.5625,-137.2873214,312787.8966,-136.8992625,312836.4178,-137.0401518,312930.8595,-136.9696473,312767.1144,-137.512601,313013.2388,-137.5271731,312792.1163,-137.5087553,0,0,596.1688721,-133.270112,295.1982974,54.69538838,0,0,196.555481,-134.6825111,256.2321461,64.70638098,0,0,469.3468018,-107.8343864,549.3379922,-120.6537206,469.3468018,72.1656136,138.7503357,10.70920386,446.434845,-123.6982366,889.4602051,-130.6340615,196.555481,45.31748894,596.1688721,46.72988803
2017-01-01T09:02:04.280,312800.2813,-137.3942275,312821.2188,-137.3993092,312764.551,-137.1824013,312898.5964,-137.592936,312894.7947,-137.5966911,312756.4403,-137.0098081,312859.3571,-137.6180067,312546.7846,-137.7666406,0,0,596.0605696,-133.3444021,295.3065177,54.52215119,0,0,196.533905,-134.7879077,256.2839551,64.61812961,0,0,469.4543457,-107.9442978,549.4617746,-120.7879045,469.4543457,72.0557022,138.9555054,10.53520479,446.4537048,-123.7923976,889.5068359,-130.7400933,196.533905,45.21209229,596.0605696,46.65559787
