1310.986740,106.288482,1888.960072,100.582136,1022.136901,108.793032,401.611725,-92.954408,200.805862,-92.954408,650.107602,-85.317307,941.166809,-65.626951,470.583404,-65.626951,422.497658,-49.174884
1310.755507,106.059742,1888.784680,100.355850,1021.981320,108.564982,401.604095,-93.205362,200.802048,-93.205362,650.137319,-85.547920,941.016174,-65.845503,470.508087,-65.845503,422.346608,-49.389452
1310.411000,105.833175,1888.637179,100.132454,1021.902718,108.344303,401.593811,-93.446523,200.796906,-93.446523,650.206681,-85.766227,940.731262,-66.063871,470.365631,-66.063871,422.201875,-49.603523
1310.296322,105.599960,1888.617670,99.903058,1021.874499,108.115998,401.646637,-93.678708,200.823319,-93.678708,650.271472,-85.989722,940.567505,-66.295011,470.283752,-66.295011,422.091199,-49.831183
1310.332478,105.366924,1888.564996,99.664090,1021.735957,107.872362,401.700989,-93.909780,200.850494,-93.909780,650.287766,-86.234336,940.548706,-66.527579,470.274353,-66.527579,421.956189,-50.065234
1310.353026,105.139172,1888.383275,99.423346,1021.479071,107.627757,401.710327,-94.140477,200.855164,-94.140477,650.231929,-86.483148,940.570251,-66.754130,470.285126,-66.754130,421.791386,-50.295971
1310.356724,104.907915,1888.217501,99.186572,1021.240174,107.389833,401.690155,-94.373202,200.845078,-94.373202,650.137653,-86.721622,940.596558,-66.985427,470.298279,-66.985427,421.649774,-50.528576
1310.364378,104.669363,1888.047914,98.950595,1021.036884,107.150664,401.686310,-94.613474,200.843155,-94.613474,650.039885,-86.960294,940.613098,-67.223500,470.306549,-67.223500,421.536969,-50.765823
1310.293313,104.430875,1887.829247,98.715064,1020.855525,106.913405,401.683899,-94.856287,200.841950,-94.856287,649.934324,-87.200192,940.558838,-67.459805,470.279419,-67.459805,421.471785,-50.999002
1310.041725,104.194861,1887.693196,98.481639,1020.730168,106.682012,401.691315,-95.098670,200.845657,-95.098670,649.896137,-87.436204,940.323730,-67.691034,470.161865,-67.691034,421.417392,-51.221306
1309.725792,103.961071,1887.746330,98.249714,1020.700743,106.451906,401.718567,-95.339318,200.859283,-95.339318,649.954940,-87.674369,940.008911,-67.918739,470.004456,-67.918739,421.396720,-51.435155
1309.595519,103.737132,1887.884210,98.020040,1020.790178,106.220896,401.746826,-95.567925,200.873413,-95.567925,650.042130,-87.916168,939.869934,-68.138992,469.934967,-68.138992,421.481637,-51.650315
1309.694699,103.518783,1887.942031,97.794728,1020.935554,105.992115,401.717804,-95.784087,200.858902,-95.784087,650.001616,-88.150227,939.986816,-68.359839,469.993408,-68.359839,421.684398,-51.883232
1309.845429,103.295063,1887.929461,97.569619,1021.045240,105.764245,401.643005,-96.000856,200.821503,-96.000856,649.859246,-88.374145,940.179993,-68.589593,470.089996,-68.589593,421.874311,-52.133060
1310.035909,103.064237,1887.914085,97.339871,1021.125338,105.535293,401.610474,-96.226068,200.805237,-96.226068,649.732679,-88.597764,940.379333,-68.825098,470.189667,-68.825098,422.014885,-52.382884
1310.245039,102.830687,1887.929765,97.104694,1021.192737,105.301949,401.617157,-96.459374,200.808579,-96.459374,649.718384,-88.829152,940.579651,-69.060350,470.289825,-69.060350,422.075766,-52.623244
1310.375710,102.599624,1887.978737,96.869120,1021.244779,105.068446,401.589081,-96.691252,200.794540,-96.691252,649.791510,-89.064382,940.736572,-69.293014,470.368286,-69.293014,422.076560,-52.851393
1310.310216,102.373609,1887.994611,96.638280,1021.266835,104.840385,401.511169,-96.924838,200.755585,-96.924838,649.851800,-89.299297,940.765320,-69.517781,470.382660,-69.517781,422.094300,-53.067230
1310.125447,102.147156,1888.017408,96.413861,1021.333543,104.618273,401.460388,-97.165240,200.730194,-97.165240,649.827791,-89.532144,940.672485,-69.738786,470.336243,-69.738786,422.247455,-53.281346
1310.022243,101.919771,1888.102603,96.193144,1021.471901,104.401152,401.473816,-97.404672,200.736908,-97.404672,649.771245,-89.762303,940.597290,-69.960344,470.298645,-69.960344,422.508688,-53.493894
1310.171709,101.697478,1888.343900,95.970655,1021.756849,104.185985,401.540741,-97.630116,200.770371,-97.630116,649.768571,-89.990946,940.696045,-70.180849,470.348022,-70.180849,422.865271,-53.707110
1310.542860,101.477490,1888.667308,95.742325,1022.123603,103.963138,401.614594,-97.850649,200.807297,-97.850649,649.756812,-90.225635,940.999695,-70.401751,470.499847,-70.401751,423.294028,-53.934929
1310.864322,101.253154,1888.868097,95.511529,1022.404228,103.732833,401.647675,-98.080424,200.823837,-98.080424,649.707336,-90.466705,941.306152,-70.625864,470.653076,-70.625864,423.666169,-54.170169
1310.995462,101.017557,1888.935872,95.282397,1022.650040,103.499623,401.616455,-98.321215,200.808227,-98.321215,649.724595,-90.704652,941.480469,-70.861498,470.740234,-70.861498,423.911822,-54.408643
1311.136001,100.777064,1889.057268,95.055291,1023.010753,103.268058,401.551300,-98.557840,200.775650,-98.557840,649.816759,-90.933777,941.664917,-71.106490,470.832458,-71.106490,424.155400,-54.654178
1311.409391,100.543425,1889.238213,94.828470,1023.409465,103.040378,401.521454,-98.778715,200.760727,-98.778715,649.879807,-91.162840,941.920837,-71.348142,470.960419,-71.348142,424.483350,-54.895342
1311.660800,100.318233,1889.356360,94.601863,1023.659006,102.818448,401.533752,-98.990553,200.766876,-98.990553,649.831437,-91.395713,942.115723,-71.580198,471.057861,-71.580198,424.827041,-55.120280
1311.819900,100.091638,1889.465973,94.373411,1023.871356,102.596050,401.578705,-99.213122,200.789352,-99.213122,649.756806,-91.629583,942.220337,-71.808422,471.110168,-71.808422,425.160993,-55.345244
1311.937279,99.863123,1889.604378,94.143758,1024.164425,102.370160,401.606171,-99.447076,200.803085,-99.447076,649.767305,-91.862696,942.329712,-72.035116,471.164856,-72.035116,425.472628,-55.576227
1312.002700,99.635284,1889.635352,93.914088,1024.400951,102.140499,401.548492,-99.678148,200.774246,-99.678148,649.775100,-92.094812,942.456116,-72.263907,471.228058,-72.263907,425.702049,-55.814200
1312.030661,99.404539,1889.525576,93.682010,1024.488548,101.904148,401.443756,-99.902991,200.721878,-99.902991,649.672881,-92.328883,942.557739,-72.500054,471.278870,-72.500054,425.850357,-56.065917
1312.050591,99.168762,1889.445177,93.444425,1024.558236,101.660269,401.424469,-100.125669,200.712234,-100.125669,649.636861,-92.565949,942.552368,-72.741494,471.276184,-72.741494,425.898329,-56.324558
1312.148830,98.931113,1889.659835,93.207623,1024.856682,101.422874,401.492401,-100.350642,200.746201,-100.350642,649.732705,-92.805491,942.548462,-72.982880,471.274231,-72.982880,426.112108,-56.566736
1312.303367,98.690602,1889.934185,92.974614,1025.216931,101.194237,401.545837,-100.583531,200.772919,-100.583531,649.781379,-93.039602,942.629456,-73.226103,471.314728,-73.226103,426.443545,-56.802920
1312.438636,98.450491,1890.031729,92.744738,1025.518520,100.966738,401.598083,-100.820573,200.799042,-100.820573,649.722955,-93.268410,942.707092,-73.467072,471.353546,-73.467072,426.779091,-57.048617
1312.487859,98.219080,1890.017893,92.516902,1025.813426,100.739223,401.719879,-101.052095,200.859940,-101.052095,649.717355,-93.502572,942.648010,-73.695460,471.324005,-73.695460,427.101610,-57.283230
1312.511754,97.991958,1890.080358,92.290572,1026.129578,100.512412,401.880829,-101.277635,200.940414,-101.277635,649.776543,-93.743436,942.523621,-73.918889,471.261810,-73.918889,427.441226,-57.503980
1312.566970,97.759225,1890.181642,92.062299,1026.356136,100.282046,402.016113,-101.504309,201.008057,-101.504309,649.807928,-93.981639,942.438599,-74.150610,471.219299,-74.150610,427.678542,-57.733619
1312.463449,97.524262,1890.164216,91.828131,1026.360270,100.048147,402.031647,-101.732574,201.015823,-101.732574,649.784802,-94.213483,942.300720,-74.386791,471.150360,-74.386791,427.687249,-57.972075
1312.172852,97.293035,1889.933020,91.589315,1026.181799,99.813129,401.911133,-101.955880,200.955566,-101.955880,649.703359,-94.442331,942.094543,-74.621900,471.047272,-74.621900,427.546078,-58.212156
1311.915694,97.063616,1889.552292,91.349524,1025.976480,99.577015,401.759674,-102.178093,200.879837,-102.178093,649.536957,-94.672210,941.951294,-74.856080,470.975647,-74.856080,427.448137,-58.458798
1311.785127,96.831877,1889.212384,91.111759,1025.883448,99.340686,401.698578,-102.407417,200.849289,-102.407417,649.402407,-94.906056,941.868530,-75.089324,470.934265,-75.089324,427.453795,-58.704161
1311.676019,96.594199,1889.077442,90.874833,1025.885817,99.104231,401.720703,-102.642628,200.860352,-102.642628,649.418702,-95.145667,941.732910,-75.326386,470.866455,-75.326386,427.463982,-58.935574
1311.519247,96.350503,1888.994383,90.638228,1025.775620,98.867645,401.727753,-102.878235,200.863876,-102.878235,649.461281,-95.386997,941.545410,-75.571610,470.772705,-75.571610,427.359208,-59.157446
1311.377830,96.104926,1888.758985,90.403870,1025.525450,98.633904,401.743408,-103.117681,200.871704,-103.117681,649.419649,-95.625756,941.371765,-75.817866,470.685883,-75.817866,427.194421,-59.375780
1311.216897,95.865250,1888.471791,90.170947,1025.320340,98.401675,401.759888,-103.360269,200.879944,-103.360269,649.343661,-95.865378,941.207153,-76.054600,470.603577,-76.054600,427.115075,-59.594670
1310.925011,95.629414,1888.273141,89.932983,1025.207864,98.160925,401.726929,-103.599462,200.863464,-103.599462,649.304539,-96.110765,940.958252,-76.287585,470.479126,-76.287585,427.073433,-59.827186
1310.566830,95.389175,1887.956886,89.686978,1024.977603,97.907469,401.672699,-103.839810,200.836350,-103.839810,649.241523,-96.359016,940.652161,-76.526232,470.326080,-76.526232,426.875852,-60.080445
1310.256752,95.143383,1887.494564,89.441086,1024.610338,97.656024,401.670593,-104.087520,200.835297,-104.087520,649.147804,-96.601717,940.353210,-76.768697,470.176605,-76.768697,426.552291,-60.331579
1309.976827,94.901601,1887.191270,89.201424,1024.278907,97.418038,401.698303,-104.333892,200.849152,-104.333892,649.113865,-96.838297,940.066223,-77.005561,470.033112,-77.005561,426.262971,-60.557293
1309.599946,94.669316,1887.101172,88.964925,1023.948819,97.186939,401.670959,-104.570620,200.835480,-104.570620,649.158136,-97.077492,939.731689,-77.233689,469.865845,-77.233689,425.975630,-60.758272
1309.176074,94.439211,1886.920061,88.726383,1023.560590,96.949935,401.598816,-104.800640,200.799408,-104.800640,649.212453,-97.320314,939.375854,-77.462207,469.687927,-77.462207,425.611155,-60.964171
1308.899509,94.201929,1886.544401,88.487747,1023.186957,96.710979,401.539612,-105.034970,200.769806,-105.034970,649.210346,-97.558451,939.145142,-77.699890,469.572571,-77.699890,425.261153,-61.185375
1308.829353,93.956560,1886.173937,88.251441,1022.885252,96.475997,401.501038,-105.281943,200.750519,-105.281943,649.068471,-97.790174,939.115112,-77.945128,469.557556,-77.945128,425.073965,-61.420402
1308.789939,93.708405,1886.014053,88.014419,1022.633029,96.240417,401.479065,-105.534660,200.739532,-105.534660,648.916800,-98.023803,939.110291,-78.191828,469.555145,-78.191828,424.949300,-61.657711
1308.701506,93.466384,1886.088941,87.775346,1022.430576,96.003123,401.461914,-105.778498,200.730957,-105.778498,648.922512,-98.263838,939.043823,-78.432879,469.521912,-78.432879,424.775549,-61.880901
1308.575852,93.234074,1886.171831,87.535888,1022.224495,95.769949,401.387817,-106.012322,200.693909,-106.012322,649.012302,-98.503103,938.990112,-78.665611,469.495056,-78.665611,424.553314,-62.088921
1308.424016,93.003433,1886.089838,87.296984,1022.013771,95.534701,401.280121,-106.248968,200.640060,-106.248968,649.070982,-98.741303,938.954773,-78.895686,469.477387,-78.895686,424.330783,-62.305108
1308.314023,92.768373,1885.946302,87.059488,1021.808582,95.292256,401.241730,-106.497614,200.620865,-106.497614,649.098903,-98.981805,938.923706,-79.125720,469.461853,-79.125720,424.105219,-62.537250
1308.280252,92.534606,1885.853171,86.826318,1021.584699,95.052080,401.259430,-106.751205,200.629715,-106.751205,649.071397,-99.221725,938.938416,-79.351178,469.469208,-79.351178,423.918294,-62.768531
1308.336776,92.302469,1885.867673,86.594992,1021.378952,94.819148,401.270477,-107.002099,200.635239,-107.002099,649.016863,-99.454773,939.045044,-79.576376,469.522522,-79.576376,423.772421,-62.995199
1308.395336,92.069678,1886.091261,86.360926,1021.324052,94.587546,401.274689,-107.245718,200.637344,-107.245718,649.078604,-99.685445,939.134216,-79.805447,469.567108,-79.805447,423.665671,-63.220182
1308.388564,91.833181,1886.505205,86.122810,1021.480090,94.350443,401.326965,-107.486223,200.663483,-107.486223,649.300247,-99.921779,939.094055,-80.038896,469.547028,-80.038896,423.626730,-63.448386
1308.442301,91.591224,1886.864168,85.883573,1021.672106,94.107109,401.417511,-107.733072,200.708756,-107.733072,649.502589,-100.163082,939.082703,-80.276914,469.541351,-80.276914,423.628111,-63.687771
1308.642500,91.346602,1887.037798,85.647086,1021.763008,93.864392,401.494476,-107.987702,200.747238,-107.987702,649.617818,-100.398129,939.244934,-80.517303,469.622467,-80.517303,423.567926,-63.935327
1308.926821,91.106089,1887.173766,85.412177,1021.830271,93.623494,401.550568,-108.237086,200.775284,-108.237086,649.751577,-100.626931,939.505310,-80.755328,469.752655,-80.755328,423.441120,-64.183837
1309.290067,90.868868,1887.365259,85.176756,1021.962527,93.383878,401.596558,-108.469456,200.798279,-108.469456,649.911738,-100.857214,939.808411,-80.996229,469.904205,-80.996229,423.371860,-64.428864
1309.779460,90.637190,1887.650838,84.943674,1022.214718,93.150106,401.631592,-108.685645,200.815796,-108.685645,650.048880,-101.086965,940.211731,-81.237013,470.105865,-81.237013,423.467946,-64.669470
1310.311673,90.408202,1888.032088,84.715321,1022.590844,92.920743,401.697052,-108.902134,200.848526,-108.902134,650.196590,-101.309629,940.640137,-81.473481,470.320068,-81.473481,423.652264,-64.914451
1310.733687,90.174903,1888.412681,84.488956,1022.947349,92.689631,401.770935,-109.130188,200.885468,-109.130188,650.319571,-101.527089,940.975403,-81.710325,470.487701,-81.710325,423.791546,-65.170746
1310.994991,89.938699,1888.679320,84.260183,1023.151465,92.456997,401.776245,-109.363876,200.888123,-109.363876,650.327703,-101.744088,941.221252,-81.949580,470.610626,-81.949580,423.868934,-65.432448
1311.135813,89.707531,1888.881866,84.027583,1023.272552,92.223992,401.713074,-109.595877,200.856537,-109.595877,650.272686,-101.968168,941.419434,-82.183411,470.709717,-82.183411,423.965504,-65.687046
1311.223857,89.477429,1889.071782,83.791794,1023.328854,91.987343,401.651306,-109.825781,200.825653,-109.825781,650.240280,-102.202785,941.560791,-82.416075,470.780396,-82.416075,424.030156,-65.931659
1311.341568,89.243321,1889.310642,83.555827,1023.355256,91.747394,401.625214,-110.053308,200.812607,-110.053308,650.294385,-102.436451,941.679260,-82.654414,470.839630,-82.654414,423.968814,-66.176394
1311.536776,89.005506,1889.577300,83.318334,1023.379147,91.503857,401.651794,-110.285357,200.825897,-110.285357,650.383292,-102.671914,941.830322,-82.895342,470.915161,-82.895342,423.865068,-66.424025
1311.726568,88.770593,1889.747395,83.079216,1023.444347,91.263350,401.766937,-110.522303,200.883469,-110.522303,650.462252,-102.912695,941.922546,-83.127890,470.961273,-83.127890,423.863652,-66.661194
1311.812872,88.542228,1889.782379,82.845526,1023.529266,91.038162,401.882294,-110.764037,200.941147,-110.764037,650.461070,-103.151368,941.948730,-83.348703,470.974365,-83.348703,424.033845,-66.874110
1311.762606,88.315308,1889.715380,82.618608,1023.501705,90.825357,401.886810,-111.003804,200.943405,-111.003804,650.354059,-103.380274,941.936462,-83.570199,470.968231,-83.570199,424.202742,-67.074170
1311.614543,88.082160,1889.586114,82.390667,1023.319577,90.607947,401.762329,-111.240190,200.881165,-111.240190,650.171670,-103.603351,941.910828,-83.804338,470.955414,-83.804338,424.219059,-67.289911
1311.392280,87.846781,1889.423892,82.156615,1023.063319,90.378097,401.552643,-111.477894,200.776321,-111.477894,649.945192,-103.829942,941.884399,-84.042807,470.942200,-84.042807,424.142243,-67.528877
1311.156428,87.615021,1889.381469,81.921444,1022.925298,90.138608,401.378357,-111.723931,200.689179,-111.723931,649.778710,-104.067152,941.851685,-84.272028,470.925842,-84.272028,424.133229,-67.777483
1311.010202,87.385211,1889.394342,81.690514,1022.932851,89.898003,401.398926,-111.971041,200.699463,-111.971041,649.746077,-104.311981,941.744568,-84.493463,470.872284,-84.493463,424.194880,-68.015866
1310.936664,87.153532,1889.275968,81.462274,1022.917886,89.661933,401.553497,-112.209107,200.776749,-112.209107,649.755766,-104.552746,941.555298,-84.717753,470.777649,-84.717753,424.204734,-68.244604
1310.820957,86.918320,1888.955313,81.231579,1022.717066,89.427819,401.671387,-112.444018,200.835693,-112.444018,649.698984,-104.786385,941.335205,-84.948770,470.667602,-84.948770,424.061227,-68.473642
1310.640723,86.681823,1888.527637,80.994459,1022.376693,89.191621,401.699554,-112.682808,200.849777,-112.682808,649.533068,-105.020859,941.139221,-85.182055,470.569611,-85.182055,423.867979,-68.707942
1310.562348,86.446018,1888.157822,80.755435,1022.077350,88.956256,401.709351,-112.917002,200.854675,-112.917002,649.335764,-105.257849,941.047729,-85.417519,470.523865,-85.417519,423.760516,-68.941873
1310.620365,86.210400,1888.113520,80.520204,1022.028621,88.723860,401.724670,-113.140677,200.862335,-113.140677,649.260236,-105.492653,941.052917,-85.657730,470.526459,-85.657730,423.792393,-69.174863
1310.730752,85.973467,1888.451802,80.285516,1022.295727,88.487784,401.737976,-113.365137,200.868988,-113.365137,649.328820,-105.728045,941.110046,-85.899963,470.555023,-85.899963,423.980028,-69.419874
1310.831540,85.733395,1888.829586,80.046801,1022.643770,88.245868,401.745331,-113.604515,200.872665,-113.604515,649.336915,-105.966445,941.201050,-86.140959,470.600525,-86.140959,424.272427,-69.683157
1310.952866,85.492112,1888.928787,79.803528,1022.770889,88.001055,401.749207,-113.854507,200.874603,-113.854507,649.154177,-106.209946,941.345886,-86.379879,470.672943,-86.379879,424.528774,-69.950629
1311.036499,85.258118,1888.762658,79.561542,1022.669100,87.763093,401.729004,-114.095667,200.864502,-114.095667,648.889797,-106.454920,941.469788,-86.612447,470.734894,-86.612447,424.694584,-70.195893
1310.904886,85.029919,1888.562178,79.325028,1022.547950,87.533757,401.627380,-114.325462,200.813690,-114.325462,648.743960,-106.694853,941.434814,-86.841764,470.717407,-86.841764,424.770862,-70.417682
1310.592477,84.797985,1888.396554,79.092344,1022.496360,87.302777,401.497589,-114.557709,200.748795,-114.557709,648.702684,-106.927924,941.241699,-87.074537,470.620850,-87.074537,424.770333,-70.646768
1310.342339,84.560677,1888.134235,78.859863,1022.483265,87.063579,401.480499,-114.793500,200.740250,-114.793500,648.656233,-107.161776,941.004333,-87.310745,470.502167,-87.310745,424.759831,-70.895594
1310.238393,84.325185,1887.834807,78.629761,1022.521070,86.825000,401.534241,-115.024880,200.767120,-115.024880,648.551863,-107.397972,940.840454,-87.545390,470.420227,-87.545390,424.863084,-71.147343
1310.191664,84.091598,1887.721692,78.398599,1022.621348,86.584140,401.552979,-115.256792,200.776489,-115.256792,648.468358,-107.638371,940.772156,-87.778682,470.386078,-87.778682,425.020309,-71.400497
1310.163271,83.855124,1887.818314,78.164351,1022.791854,86.339464,401.594330,-115.495862,200.797165,-115.495862,648.492425,-107.882287,940.715759,-88.012766,470.357880,-88.012766,425.153886,-71.652805
1310.145239,83.615357,1887.916220,77.928935,1022.942088,86.100462,401.673004,-115.734987,200.836502,-115.734987,648.557075,-108.122161,940.626038,-88.250409,470.313019,-88.250409,425.246857,-71.893171
1310.214052,83.377270,1888.001475,77.694081,1023.050665,85.872824,401.706726,-115.966585,200.853363,-115.966585,648.552476,-108.352995,940.643250,-88.490599,470.321625,-88.490599,425.372609,-72.122726
1310.480604,83.145657,1888.169622,77.457455,1023.202602,85.645135,401.729980,-116.187720,200.864990,-116.187720,648.522171,-108.584886,940.852600,-88.727825,470.426300,-88.727825,425.566040,-72.355325
1310.726600,82.916006,1888.397437,77.217173,1023.415887,85.407720,401.754822,-116.406026,200.877411,-116.406026,648.575209,-108.824661,941.037415,-88.963193,470.518707,-88.963193,425.736801,-72.596374
1310.697679,82.680653,1888.502859,76.974744,1023.584243,85.162201,401.743561,-116.633622,200.871780,-116.633622,648.727717,-109.066739,940.993713,-89.201553,470.496857,-89.201553,425.746851,-72.842479
1310.526551,82.442564,1888.437772,76.736564,1023.629556,84.921184,401.674896,-116.869673,200.837448,-116.869673,648.855628,-109.301768,940.878662,-89.440870,470.439331,-89.440870,425.645613,-73.082969
1310.521335,82.210399,1888.363450,76.506117,1023.607923,84.696005,401.609070,-117.103129,200.804535,-117.103129,648.853669,-109.526819,940.936096,-89.674346,470.468048,-89.674346,425.626273,-73.307372
1310.613451,81.978286,1888.468816,76.275759,1023.672590,84.473799,401.605377,-117.335000,200.802689,-117.335000,648.829257,-109.751806,941.029785,-89.907447,470.514893,-89.907447,425.724543,-73.531358
1310.581825,81.734617,1888.771794,76.042266,1023.944750,84.242144,401.618195,-117.573401,200.809097,-117.573401,648.968300,-109.979680,940.970093,-90.152480,470.485046,-90.152480,425.839417,-73.770323
1310.372286,81.487972,1888.952593,75.808240,1024.206269,84.003896,401.555573,-117.817512,200.777786,-117.817512,649.214123,-110.216580,940.810059,-90.400040,470.405029,-90.400040,425.874551,-74.003864
1310.157697,81.252108,1888.776082,75.571816,1024.189198,83.762082,401.457062,-118.060790,200.728531,-118.060790,649.360497,-110.467162,940.708984,-90.634015,470.354492,-90.634015,425.799369,-74.222394
1310.028122,81.020886,1888.400225,75.332821,1023.980669,83.519129,401.418457,-118.303343,200.709228,-118.303343,649.383352,-110.717121,940.651550,-90.860914,470.325775,-90.860914,425.634597,-74.444384
1309.992103,80.784262,1888.078481,75.094596,1023.765765,83.281833,401.445862,-118.542400,200.722931,-118.542400,649.353036,-110.953908,940.599426,-91.095538,470.299713,-91.095538,425.456423,-74.673864
1310.011308,80.544052,1887.885474,74.857642,1023.586258,83.051217,401.446594,-118.782140,200.723297,-118.782140,649.307544,-111.187881,940.616272,-91.336069,470.308136,-91.336069,425.349228,-74.894900
1310.049819,80.302161,1887.745707,74.618884,1023.406617,82.820185,401.404877,-119.025690,200.702438,-119.025690,649.286864,-111.427885,940.696777,-91.578835,470.348389,-91.578835,425.259609,-75.107453
1310.022512,80.060037,1887.666413,74.379837,1023.287441,82.587609,401.341309,-119.272288,200.670654,-119.272288,649.377317,-111.663787,940.740601,-91.820815,470.370300,-91.820815,425.098641,-75.322678
1309.979136,79.818160,1887.723346,74.140477,1023.277623,82.352204,401.289276,-119.520988,200.644638,-119.520988,649.557152,-111.892592,940.765869,-92.061196,470.382935,-92.061196,424.900348,-75.551343
1309.959512,79.575355,1887.852060,73.899407,1023.336077,82.114600,401.269623,-119.766356,200.634811,-119.766356,649.749347,-112.118722,940.772156,-92.303416,470.386078,-92.303416,424.722602,-75.790689
1309.974104,79.331029,1887.840138,73.658594,1023.353921,81.878418,401.311584,-119.998706,200.655792,-119.998706,649.865339,-112.344856,940.710693,-92.551222,470.355347,-92.551222,424.578182,-76.030894
1310.021689,79.088947,1887.562745,73.422876,1023.204148,81.645373,401.366669,-120.231110,200.683334,-120.231110,649.842751,-112.573820,940.677673,-92.795831,470.338837,-92.795831,424.430197,-76.263176
1310.069874,78.854538,1887.242195,73.192423,1022.940840,81.412511,401.337860,-120.473773,200.668930,-120.473773,649.729157,-112.809419,940.777588,-93.028338,470.388794,-93.028338,424.296130,-76.488374
1309.957017,78.628551,1887.098668,72.961758,1022.750268,81.179789,401.220093,-120.713376,200.610046,-120.713376,649.686555,-113.050073,940.814331,-93.251507,470.407166,-93.251507,424.207182,-76.705033
1309.739125,78.405345,1887.135224,72.724497,1022.687920,80.943294,401.145905,-120.939523,200.572952,-120.939523,649.763202,-113.293516,940.673950,-93.473809,470.336975,-93.473809,424.134407,-76.923648
1309.548858,78.178844,1887.221202,72.482693,1022.655699,80.701958,401.126099,-121.164988,200.563049,-121.164988,649.880177,-113.537495,940.499817,-93.699622,470.249908,-93.699622,424.028163,-77.150708
1309.438352,77.938820,1887.272142,72.240480,1022.572640,80.457219,401.173828,-121.408115,200.586914,-121.408115,649.985381,-113.777732,940.358093,-93.936179,470.179047,-93.936179,423.836244,-77.388337
1309.418234,77.687785,1887.212280,71.997512,1022.455863,80.207729,401.338989,-121.665723,200.669495,-121.665723,650.077513,-114.017819,940.212891,-94.179908,470.106445,-94.179908,423.590637,-77.636093
